1648771200000,13.30100000,13.34300000,13.21900000,13.33300000,55415.60000000,1648771499999,736513.35190000,945,26212.50000000,348221.90560000,0
1648771500000,13.33900000,13.39200000,13.31100000,13.39200000,41288.50000000,1648771799999,551461.62280000,933,22198.30000000,296496.42510000,0
1648771800000,13.39200000,13.44400000,13.32700000,13.44000000,34901.80000000,1648772099999,467512.75080000,1014,16873.40000000,225978.63280000,0
1648772100000,13.43600000,13.47600000,13.38400000,13.42400000,26167.20000000,1648772399999,351466.07560000,714,14379.40000000,193169.98060000,0
1648772400000,13.42400000,13.47800000,13.41700000,13.47700000,14693.50000000,1648772699999,197620.31100000,384,6058.40000000,81489.86470000,0
1648772700000,13.47800000,13.50000000,13.46300000,13.49900000,19321.80000000,1648772999999,260623.66830000,516,9537.50000000,128665.53680000,0
1648773000000,13.49900000,13.50700000,13.36300000,13.40300000,37692.20000000,1648773299999,506173.28090000,804,13795.60000000,185218.87600000,0
1648773300000,13.40100000,13.49500000,13.39400000,13.48400000,19222.70000000,1648773599999,258678.69120000,489,11482.50000000,154505.38380000,0
1648773600000,13.48700000,13.49200000,13.44700000,13.47600000,9780.20000000,1648773899999,131690.48530000,253,4272.30000000,57546.83370000,0
1648773900000,13.47900000,13.50900000,13.47100000,13.50400000,16952.40000000,1648774199999,228720.94610000,343,11757.40000000,158641.06960000,0
1648774200000,13.50700000,13.53400000,13.47500000,13.47500000,16272.80000000,1648774499999,219790.88600000,432,5903.70000000,79737.52200000,0
1648774500000,13.47800000,13.49600000,13.44000000,13.46300000,13785.10000000,1648774799999,185678.43180000,365,7466.10000000,100550.53440000,0
1648774800000,13.46600000,13.47900000,13.41300000,13.42200000,13375.90000000,1648775099999,179758.79490000,376,5300.50000000,71240.35860000,0
1648775100000,13.43000000,13.43800000,13.37900000,13.37900000,38331.00000000,1648775399999,513802.76360000,634,9137.00000000,122451.73320000,0
1648775400000,13.38000000,13.39700000,13.35000000,13.38900000,16372.10000000,1648775699999,218887.44190000,528,7248.70000000,96904.39540000,0
1648775700000,13.38800000,13.41800000,13.36000000,13.36000000,25207.50000000,1648775999999,337597.13140000,521,7965.40000000,106661.23840000,0
